"num","REGISTRY_ID"
159,110031468267
160,110009619671
161,110070474739
162,110070044315
163,110039322818
164,110044959113
165,110067809562
166,110071864718
167,110011584133
168,110037821998
169,110029656085
170,110070820462
171,110042570278
172,110008838044
173,110014385290
174,110018895016
175,110001598619
176,110019111708
177,110029890116
178,110068704085
179,110071726569
180,110056250122
181,110060125582
182,110070458831
183,110010686178
184,110002265325
185,110040734168
186,110020628766
187,110056158839
188,110070412165
189,110063673387
190,110040270159
191,110060151035
192,110024590922
193,110004207983
194,110058575607
195,110066627289
196,110009736465
197,110041010170
198,110037351923
199,110041715953
200,110024429260
201,110065815693
202,110021909808
203,110070410713
204,110002349806
205,110054276939
206,110071531735
207,110064896297
208,110011496595
209,110019682798
210,110070336786
211,110065147825
212,110038393869
213,110040045233
214,110033599176
215,110038895176
216,110071879104
217,110058514335
218,110034241121
219,110065907987
220,110006347480
221,110070602911
222,110063740215
223,110019172438
224,110058690983
225,110042399883
226,110066370402
227,110008390240
228,110024363375
229,110037412564
230,110002162338
231,110038051835
232,110019055993
233,110015924142
234,110019337270
235,110015660373
236,110071070152
237,110066235096
238,110067760220
239,110031703100
240,110015586720
241,110037147192
242,110005514700
243,110065753553
244,110033705630
245,110042338173
246,110070893271
247,110044321089
248,110054247436
249,110070040463
250,110011519856
251,110039357807
252,110041066360
253,110017461977
254,110070411699
255,110014116250
256,110042810152
257,110066176426
258,110071089600
259,110012022122
260,110070512411
261,110070912580
262,110028278851
263,110015307719
264,110002702004
265,110060430984
266,110070473003
267,110060277454
268,110024278468
269,110012988981
270,110070459991
271,110070561535
272,110025099738
273,110070251259
274,110070578229
275,110070282201
276,110019401707
277,110070213417
278,110071827311
279,110071347376
280,110011646264
281,110065524454
282,110003258251
283,110070043985
284,110018668681
285,110030910361
286,110055071997
287,110025324593
288,110071808413
289,110004027277
290,110065655142
291,110070061891
292,110029922387
293,110017148852
294,110041350436
295,110032888659
296,110044577035
297,110055686574
298,110071297694
299,110003137864
300,110071862962
301,110070666857
302,110005233924
303,110070065028
304,110003114683
305,110005213848
306,110071293424
307,110046369782
308,110066578055
309,110031462744
310,110028208124
311,110015601847
312,110043872164
313,110011023472
314,110001949330
315,110032508542
316,110064936896
317,110034822039
318,110070526383
319,110030657787
320,110065623347
321,110071146859
322,110038362759
323,110070030099
324,110029984186
325,110071861768
326,110070400271
327,110068406790
328,110034988280
329,110055834432
330,110066075240
331,110071656793
332,110065635600
333,110071294607
334,110070079555
335,110070465374
336,110024595678
337,110025369090
338,110070345719
339,110019031750
340,110001378456
341,110002774338
342,110070106031
343,110011727621
344,110040758882
345,110006668935
346,110065695625
347,110012104748
348,110068491439
349,110070445660
350,110055591195
351,110040644023
352,110036151589
353,110071356533
354,110018432463
355,110037738428
356,110070329165
357,110005210244
358,110012825586
359,110012116771
360,110071307508
361,110071380995
362,110070219616
363,110070556223
364,110071871788
365,110071776017
366,110070120139
367,110055601585
368,110042674219
369,110071881724
370,110032245023
371,110002403471
372,110070903746
373,110036226367
374,110045542061
375,110070600767
376,110008057048
377,110014116839
378,110070335449
379,110019516594
380,110070517621
381,110018331624
382,110055538850
383,110046279460
384,110070459254
385,110006529907
386,110046512519
387,110017467579
388,110071102313
389,110034375147
390,110059743666
391,110065309829
392,110031922551
393,110056122538
394,110040103768
395,110070612853
396,110028145246
397,110032381474
398,110001088938
399,110070214268
400,110038720088
401,110029955813
402,110024966955
403,110070217940
404,110068059406
405,110033194503
406,110005515353
407,110045208896
408,110070056581
409,110071363005
410,110057185941
411,110068527277
412,110020774296
413,110044799368
414,110058742883
415,110070700045
416,110008551487
417,110006389862
418,110071401847
419,110069074913
420,110069182217
421,110031625365
422,110070039924
423,110033998379
424,110069999116
425,110037606436
426,110004691192
427,110070620475
428,110059853706
429,110070524114
430,110070641969
431,110041362799
432,110070426439
433,110003368294
434,110070618368
435,110070061408
436,110007820028
437,110046586716
438,110070712269
439,110041456652
440,110070333110
441,110019149321
442,110065234044
443,110070598942
444,110068280363
445,110071082562
446,110070451096
447,110057066678
448,110070600338
449,110070445699
450,110069048480
451,110070408205
452,110045148988
453,110068775542
454,110013086418
455,110062861540
456,110034050069
457,110009889077
458,110070243087
459,110017542649
460,110040929804
461,110071469844
462,110070371919
463,110071141651
464,110064943897
465,110070838344
466,110058291147
467,110067037003
468,110020073506
469,110064092217
470,110071670196
471,110040430806
472,110000916607
473,110058229439
474,110071504378
475,110024850598
476,110056071254
477,110010039751
478,110070277596
479,110070592333
480,110068165960
481,110009635181
482,110064011233
483,110039245322
484,110005015553
485,110071407616
486,110044249676
487,110019030591
488,110070395926
489,110070547611
490,110017284865
491,110068296686
492,110070598628
493,110070862612
494,110012173824
495,110070205772
496,110006601855
497,110070333549
498,110070698764
499,110037205128
500,110003487502
501,110040597146
502,110022783549
503,110070348944
504,110017018966
505,110044595435
506,110071439079
507,110070700747
508,110020937557
509,110070331199
510,110006256737
511,110008205129
512,110015464843
513,110055839776
514,110018043124
515,110046455224
516,110030020983
517,110002801718
518,110065274143
519,110070228467
520,110070824026
521,110032229906
522,110070551145
523,110040777166
524,110042097254
525,110071077966
526,110070864576
527,110068799946
528,110019278235
529,110015766330
530,110003824390
531,110065600086
532,110070801689
533,110002858471
534,110042128444
535,110035390920
536,110071883778
537,110031908390
538,110058344769
539,110032479271
540,110014172769
541,110070082402
542,110021524705
543,110019178548
544,110032655017
545,110070217866
546,110019394190
547,110006686390
548,110011852566
549,110012611708
550,110019986915
551,110030397835
552,110070819503
553,110056134892
554,110014149377
555,110002897152
556,110071780183
557,110071511594
558,110043317381
559,110032521992
560,110020047171
561,110070353725
562,110015901773
563,110001048376
564,110045458054
565,110018643707
566,110019616254
567,110070280168
568,110005394019
569,110041445424
570,110065892369
571,110068914143
572,110004253138
573,110002792274
574,110071062040
575,110065661910
576,110054911501
577,110070092129
578,110054561283
579,110016669997
580,110034610614
581,110030511444
582,110038257908
583,110022523866
584,110071220309
585,110070570364
586,110009698844
587,110057028069
588,110071437453
589,110011730010
590,110020496952
591,110066492619
592,110013538564
593,110035229204
594,110055547305
595,110044486785
596,110000567958
597,110019161244
598,110064373324
599,110070475247
600,110041313003
601,110019649282
602,110031775345
603,110070218406
604,110019502796
605,110070025613
606,110071268653
607,110071425231
608,110066634823
609,110014327166
610,110004934368
611,110065738839
612,110070519259
613,110022418436
614,110066307865
615,110070412401
616,110000610198
617,110031898793
618,110025320828
619,110065346833
620,110044864386
621,110069219027
622,110070866303
623,110015472059
624,110043642797
625,110032457286
626,110006314639
627,110017612742
628,110037720204
629,110024596784
630,110043949458
631,110070345740
632,110034400342
633,110024852088
634,110037988416
635,110031382858
636,110005750106
637,110042116581
638,110031768479
639,110040425448
640,110070820724
641,110009297867
642,110037158063
643,110066656639
644,110067055769
645,110038246822
646,110015941070
647,110070026471
648,110041143697
649,110070236486
650,110046483159
651,110001789002
652,110007536318
653,110066311315
654,110030928423
655,110071863369
656,110064886075
657,110002007275
658,110004950642
659,110041541436
660,110005468822
661,110056394003
662,110030424422
663,110065028295
664,110008850797
665,110063691296
666,110044756118
667,110044676730
668,110058689003
669,110034724350
670,110022688135
671,110070413982
672,110004501600
673,110027306056
674,110070576471
675,110057051283
676,110039395080
677,110058592517
678,110003075528
679,110014108152
680,110068553416
681,110020719775
682,110067019318
683,110025968086
684,110018826467
685,110042763989
686,110071506377
687,110070113304
688,110024535065
689,110056060408
690,110003375339
691,110031370647
692,110043366595
693,110070434644
694,110028095861
695,110070996476
696,110003353371
697,110033460573
698,110013213593
699,110069177553
700,110071163824
701,110033414865
702,110017718781
703,110008444120
704,110034239991
705,110014141482
706,110040066790
707,110019223053
708,110070401844
709,110018415053
710,110066427236
711,110011626277
712,110070702551
713,110071222445
714,110070273246
715,110007037839
716,110029900472
717,110071269835
718,110044550107
719,110037352520
720,110039011253
721,110017121461
722,110014377735
723,110055409801
724,110006808758
725,110031889972
726,110069063925
727,110066442521
728,110055750575
729,110071526347
730,110012192000
731,110070475023
732,110045120640
733,110065052347
734,110071880354
735,110035123158
736,110043008269
737,110060310676
738,110071707825
739,110003557311
740,110070457936
741,110032354155
742,110067950809
743,110070703202
744,110060059680
745,110070422907
746,110033385307
747,110004032895
748,110006232013
749,110017584167
750,110056079648
751,110021291760
752,110071670910
753,110064900969
754,110054288374
755,110044678122
756,110019731316
757,110070466814
758,110068851362
759,110035798928
760,110070209814
761,110069993787
762,110070122744
763,110001553159
764,110017082299
765,110030530904
766,110064406879
767,110070444390
768,110036200526
769,110012929956
770,110045468061
771,110066576244
772,110019768081
773,110070698293
774,110018777153
775,110070011043
776,110044460464
777,110003095445
778,110066824039
779,110015416655
780,110070407164
781,110065275730
782,110003948818
783,110056178522
784,110031996687
785,110070208316
786,110067267157
787,110001376118
788,110071432247
789,110020578631
790,110040777503
791,110066244139
792,110029404491
793,110010884891
794,110070052804
795,110068907080
796,110070064706
797,110020291851
798,110059676765
799,110070792791
800,110044163286
801,110070344166
802,110039251010
803,110070591991
804,110070364439
805,110018406303
806,110035099470
807,110071539298
808,110056068259
809,110034371114
810,110013165216
811,110068524868
812,110041195989
813,110014756111
814,110071198049
815,110070573872
816,110019064377
817,110070813094
818,110071816639
819,110034112289
820,110022874273
821,110044754432
822,110058531227
823,110071861791
824,110044334654
825,110058921378
826,110071863035
827,110045983414
828,110070397764
829,110045248086
830,110037209053
831,110032642638
832,110037796953
833,110065457099
834,110046284917
835,110028211281
836,110019037941
837,110065107814
838,110030506370
839,110041317937
840,110064964800
841,110065341785
842,110044911398
843,110070616094
844,110046347707
845,110030661282
846,110001905109
847,110003377088
848,110044729684
849,110018449669
850,110068110314
851,110022741238
852,110069232020
853,110070334589
854,110070419573
855,110064384955
856,110034592947
857,110032434587
858,110066026071
859,110014198867
860,110045104169
861,110007035136
862,110070088777
863,110070410489
864,110010766652
865,110042273081
866,110070899216
867,110036249379
868,110066268531
869,110019545839
870,110071826998
871,110018054905
872,110016753235
873,110070708870
874,110033878668
875,110035318698
876,110009270136
877,110018384728
878,110071089688
879,110071090181
880,110046346263
881,110038899831
882,110058680182
883,110070229642
884,110005721914
885,110032651486
886,110046119945
887,110070469257
888,110038335744
889,110071202325
890,110001047956
891,110045130407
892,110004689230
893,110067206071
894,110005193389
895,110004921363
896,110002869496
897,110040897250
898,110070675962
899,110043520375
900,110008016672
901,110036163022
902,110070695196
903,110063678284
904,110005452063
905,110031805232
906,110071817627
907,110070560392
908,110065120309
909,110070222425
910,110001716153
911,110070582219
912,110006409813
913,110037766520
914,110070457512
915,110070427838
916,110070698859
917,110016852495
918,110019316079
919,110033883616
920,110012595557
921,110056109063
922,110070579275
923,110068193706
924,110020769239
925,110031687020
926,110067966302
927,110011987083
928,110038451403
929,110003676344
930,110046515311
931,110003130200
932,110070471983
933,110040420247
934,110065598428
935,110065216778
936,110037757647
937,110024991366
938,110070463405
939,110003771525
940,110042280910
941,110065868760
942,110070332567
943,110059767612
944,110066332356
945,110056975000
946,110071145725
947,110063864073
948,110071089173
949,110018347788
950,110071338636
951,110001447220
952,110058421765
953,110046096194
954,110042645661
955,110040958755
956,110030893004
957,110019060406
958,110071826169
959,110021018030
960,110025404042
961,110071723254
962,110070700682
963,110032309990
964,110065020033
965,110070063489
966,110001255677
967,110002762626
968,110040280442
969,110071709598
970,110070541157
971,110002141334
972,110070669014
973,110003512057
974,110003362218
975,110054271612
976,110065184231
977,110018806568
978,110005486875
979,110066337093
980,110070275971
981,110070306842
982,110041973834
983,110017607133
984,110042783654
985,110017154988
986,110022454967
987,110065157733
988,110029980821
989,110070436324
990,110070343407
991,110001871298
992,110044235440
993,110066382355
994,110070343699
995,110018191801
996,110032176302
997,110000508031
998,110002624722
999,110071783410
1000,110066201782
